PPID,Culture,Language,function_Dic_mean,pronoun_Dic_mean,ppron_Dic_mean,i_Dic_mean,we_Dic_mean,you_Dic_mean,shehe_Dic_mean,they_Dic_mean,ipron_Dic_mean,article_Dic_mean,prep_Dic_mean,auxverb_Dic_mean,adverb_Dic_mean,conj_Dic_mean,negate_Dic_mean,verb_Dic_mean,adj_Dic_mean,compare_Dic_mean,interrog_Dic_mean,number_Dic_mean,quant_Dic_mean,affect_Dic_mean,posemo_Dic_mean,negemo_Dic_mean,anx_Dic_mean,anger_Dic_mean,sad_Dic_mean,social_Dic_mean,family_Dic_mean,friend_Dic_mean,female_Dic_mean,male_Dic_mean,cogproc_Dic_mean,insight_Dic_mean,cause_Dic_mean,discrep_Dic_mean,tentat_Dic_mean,certain_Dic_mean,differ_Dic_mean,percept_Dic_mean,see_Dic_mean,hear_Dic_mean,feel_Dic_mean,bio_Dic_mean,body_Dic_mean,health_Dic_mean,sexual_Dic_mean,ingest_Dic_mean,drives_Dic_mean,affiliation_Dic_mean,achieve_Dic_mean,power_Dic_mean,reward_Dic_mean,risk_Dic_mean,focuspast_Dic_mean,focuspresent_Dic_mean,focusfuture_Dic_mean,relativ_Dic_mean,motion_Dic_mean,space_Dic_mean,time_Dic_mean,work_Dic_mean,leisure_Dic_mean,home_Dic_mean,money_Dic_mean,relig_Dic_mean,death_Dic_mean,informal_Dic_mean,swear_Dic_mean,netspeak_Dic_mean,assent_Dic_mean,nonflu_Dic_mean,filler_Dic_mean,we.i_mean,we.i_Dic_mean,future.past_mean,future.past_Dic_mean
0067005C9296610E847338C0F6FFCB59C6E8950ED6FE05676FEF403F4CE5FDB4,1,1,79.00694785,28.94810134,12.5102289,5.484563657,0.348911697,5.127258927,1.311826999,0.779416246,12.29576433,7.335054949,10.41903749,10.02196892,19.03763195,15.40213006,3.124594866,19.45421502,9.368030505,3.709627323,1.514783836,1.164968868,2.003865917,3.50447145,2.491766145,1.009902928,0.120970169,0.366142208,0.141959646,11.6487209,0.211990198,0.186854921,1.205168873,1.100784448,19.17144787,3.282119799,1.495953935,1.860807607,2.330436991,1.793343791,9.470977229,3.207491863,0.714409347,1.444321247,1.027489282,0.775598771,0.167637068,0.478427229,0,0.12680074,3.856516443,1.146428192,1.566400462,1.436681255,0.902763003,0.514812822,9.269532143,14.33819896,3.905550706,13.03630932,2.151025055,5.622579707,5.477021593,0.714343194,0.207762685,0.228037737,0.758874246,0.024966711,0.075664163,12.46575336,0,4.419954096,3.654398818,0.03923327,11.50335372,0.066385094,0.066385094,0.429783906,0.429783906
0199C58646CAB9542B51141727EB8BEB589BBAF776E3833AD9436AE00D93C045,1,1,78.03521577,26.67349086,9.782596082,5.447871608,0.796110962,1.915940416,1.370676523,0.80691033,13.6817432,7.139236013,14.34399614,10.71041655,16.734881,14.22839593,2.15053453,19.02986479,9.944432479,4.885305779,2.041834561,1.095053684,2.871489747,3.804976828,2.557372128,1.148579663,0.073571342,0.424184296,0.157370382,9.428802295,0.181092492,0.731835485,1.392373587,1.327200237,18.22719633,3.255844766,2.971003073,2.023253368,2.803052024,2.095742708,6.012203423,2.017160049,0.532224698,0.653636301,0.774392975,0.555107868,0.087700426,0.371323941,0.028258167,0.022862369,5.775808425,1.771395654,1.258182551,2.487653531,0.706697882,0.516897045,7.930044192,15.43695843,3.805322345,14.35565494,1.265733692,6.115974379,7.432285395,1.268076168,0.173185771,0.056375673,0.15589158,0,0,8.640676148,0.028258167,2.131040082,2.023103929,0.178403739,7.915757641,0.190284334,0.190284334,0.485606263,0.485606263
0639253B4C3A1C197A238ADA205373EB69415338B02360FE353BFBBBC0CC945D,1,1,78.0392645,28.89577746,11.20157749,7.307718761,0.498461979,1.358366397,1.826682617,0.753143455,8.988536639,5.706628414,12.52018604,8.810356297,18.14457242,15.78925587,1.598457763,18.28039868,11.65630542,5.31964727,1.561891514,0.718807305,3.029635529,4.858287017,3.138948393,1.699586931,0.700415557,0.201163848,0.346142454,8.462260254,0.555273508,0.26896522,0.894680711,1.842338615,19.26063549,3.229566346,2.414289409,2.391437489,2.257935577,2.452577412,6.78630461,3.41035543,0.471801437,1.710928117,1.227400176,0.872052502,0.223392697,0.356150115,0,0.295366956,4.444742497,1.527507279,1.072850527,1.523422091,0.823580493,0.586526005,5.744525591,14.99205844,5.36659168,15.05629777,1.634977353,5.658002006,8.300975899,0.810220515,0.522619799,0.564062217,0.360683232,0.014614755,0.034366448,16.02481313,0.058199134,8.276169565,3.023511442,0.097719989,15.48196286,0.083839781,0.083839781,1.03938288,1.03938288
0957356EF83B67D6268CD69E577C4D087924D0D1610CB819D645E742A7744D33,1,1,78.10695315,24.3639938,11.32635169,5.859125614,1.313095298,2.152941967,1.728268127,1.656582237,9.842488251,7.095613231,13.8958853,9.797426113,21.3814019,15.10425061,2.565907739,19.47095052,9.451386591,5.254244398,1.731035117,1.459927144,2.631099451,3.005725838,2.31269559,0.67112924,0.182070685,0.216695755,0.153817237,11.0356699,0.500046701,0.413890052,1.682075972,1.221144054,19.9014308,3.137151291,2.047806899,2.397523137,2.802617226,2.102240166,8.806454655,2.114270033,0.426950829,1.370192654,0.31712655,0.946705228,0.220662418,0.326452846,0,0.399589964,5.181010887,2.253996557,1.254269544,1.37291786,0.918467204,0.420741997,6.518434438,17.59114817,5.903483925,15.32993411,2.19041241,5.336051045,8.167564281,0.875105563,0.466856683,0.528935107,0.390567431,0.046539641,0,12.65084208,0,3.623112806,2.948740164,0.251413531,11.81403303,0.259163939,0.259163939,0.945803376,0.945803376
09658E00C45E3507AB588D57878F4E7BFB2FF10042C4E85C79C5A2127C596FEC,1,1,80.43733769,26.83976097,11.04102121,6.549445693,0.306090902,2.526862497,1.240324108,1.132987146,12.53582347,5.137713786,13.34052779,9.125086685,23.01808411,17.45202431,3.556560587,18.85988006,11.27413486,5.860435549,1.983891983,0.768085146,2.555075963,4.078847164,3.036607545,0.831703611,0.109440792,0.352649052,0.246668247,8.226029334,0.246224866,0.308520399,1.070496159,0.981459368,24.60824574,4.027264312,2.340376739,3.234410584,4.99424477,2.676489618,9.832214238,2.586845401,0.378257036,1.409435293,0.80187342,0.259214038,0.120794915,0.085647209,0,0.052771914,4.5308964,0.984582547,2.377036575,1.02728889,1.39197822,0.462034189,6.891505431,14.73216053,5.572562968,12.72178861,1.531417785,4.411576895,7.27330599,0.489831147,0.39156953,0.21839452,0.308498941,0.027830346,0,14.59129161,0.041390728,4.483928311,4.372712669,0.222486937,14.14252158,0.044950677,0.044950677,0.868545564,0.868545564
0AF31C43F184A4CEC3CC6C3B3F6E9BDB92F17BD1DF30F636D5CBC8BC28FFA538,1,1,77.68196608,26.85034613,10.35923232,7.138952292,0.75389186,1.472922703,0.796920585,0.77476483,13.35705688,6.340355854,12.1194421,10.20233676,17.14368964,14.08298389,2.04409651,19.16051463,9.558087769,3.764057639,1.938985105,1.029106116,2.540717165,4.556120986,3.50710246,0.950363099,0.151547954,0.259584467,0.156748355,5.571867228,0.038230475,0.139047347,0.747702695,0.238090215,20.2297632,4.332964563,3.272302597,2.242608718,2.722622097,2.061573176,5.73560403,2.346733681,0.491000793,0.731627975,1.148362156,0.281695776,0.063624405,0.175997995,0,0,5.329513964,1.399507293,1.874088405,1.56980839,1.392471013,0.588386692,8.977607136,13.24190577,2.804762443,12.8852069,1.500364386,4.899331321,6.880767252,1.321399033,0.039268484,0.181673579,0.221353991,0,0,12.44750696,0,4.339524714,3.82233212,0.126780105,11.6534995,0.12622984,0.12622984,0.310649613,0.310649613
0B42F091DFEE1A6CEE5AEB8C3ECC28747474D60BCA2D9253E5B7A8F83A977640,1,1,78.78548081,26.91821122,11.3126152,6.081668379,1.536937449,1.74995296,1.246580622,1.192677094,12.16600329,4.831777685,13.99584047,9.752276446,20.03278668,16.27932281,2.317882169,18.8978606,10.28309376,5.090084367,1.835030681,0.885461553,2.0298655,3.473302532,2.556939528,0.921848343,0.373876678,0.217023314,0.495939028,9.577031247,0.459437199,0.112677921,1.17867847,0.444931647,18.89371028,3.214543353,2.547530983,2.131109447,2.072771909,2.286372208,7.533922231,2.374661802,0.46677013,1.10226779,0.686348433,0.447973138,0.179098723,0.150092367,0,0.118806214,5.209523967,2.223318568,1.274221828,1.416728554,1.005854341,0.284667994,8.456154552,14.84432583,4.858388031,15.16892232,1.852575987,5.543786877,8.270369338,0.937522372,0.541903079,0.46379584,0.118052498,0.024172755,0,13.06898079,0,2.990164778,2.772923975,0.564944415,12.27743723,0.40055075,0.40055075,0.578687906,0.578687906
0BD739007FDDC4D68DFECFE1BE72329A44CCAD0A04803F1BB5F07773653A0A90,1,1,79.29722296,28.42439719,13.17605526,6.581018278,1.043468178,1.806780239,3.427308034,1.933700541,12.28688196,5.912711807,11.3160545,12.41555838,18.67048984,14.47043717,2.610579614,22.2087154,8.763176623,3.8108306,1.120582252,0.95437954,2.395639292,3.622757284,2.791938717,0.751888746,0.184708566,0.316855139,0.103761551,11.22593104,0.648188542,0.171396676,2.494377172,2.785084175,19.97259805,3.652666841,3.075473117,2.496463583,2.530254832,2.281588651,6.776526611,2.847496631,0.760959081,1.283508108,0.724131367,0.93576041,0.247386277,0.321033369,0,0.348168985,3.851192004,1.512495676,0.951501563,0.886031721,0.942723713,0.42061669,9.336870928,17.44450333,4.074061621,12.08844875,1.937850932,4.467108028,6.283454878,0.718051192,0.190093686,0.147348463,0.192802222,0,0.035341453,10.4716557,0,2.926311657,2.38578724,0.271416765,9.493300682,0.230363704,0.230363704,0.502491832,0.502491832
0C28CBB75B05D1DD6987F3CEE1A160B02DE8C7DA9DC7102EFA2BEAEB9DC56E85,1,1,78.45602872,25.07197606,10.43072488,6.553820928,0.386957124,2.388235877,0.633382059,0.726794628,11.59959842,6.526618468,12.90057297,9.194408044,21.04470218,16.99268221,3.397428059,16.78694574,11.41211998,5.700945835,1.780509165,1.289223097,2.543044756,4.546640085,3.357528439,1.158109825,0.350385098,0.525302778,0.198675267,6.495574311,0.3824942,0.35518781,0.819329503,0.342254085,21.9092113,3.692962336,2.855642322,2.498061911,3.376235914,2.439983224,8.373891349,1.95046715,0.438217397,0.732361133,0.771275116,0.763343557,0.56963026,0.149797148,0,0.087832299,5.794567045,2.100109725,1.499611723,1.915057652,1.29306772,0.19691164,8.142652088,12.43205038,4.493630156,13.66514512,1.019741075,5.257901696,7.627241184,1.154777598,0.527882818,0.043916149,0.432072788,0.031165005,0,16.42445213,0.075081154,4.849120154,4.359373163,0.173196299,15.74857599,0.060789524,0.060789524,0.543044954,0.543044954
0D0A582A7F617D17CB956ECF9FD3D004BDC0CD57B47F72F73D75B50A89453B01,1,1,75.71681571,28.3722049,10.89499643,4.171251962,0.885453104,3.884797292,1.786389039,1.177964354,14.15091384,5.66491619,12.24115077,9.382161967,14.03554509,13.93838418,3.596162184,19.47692513,11.01207473,5.235198801,1.065884195,1.136103441,2.57023772,4.083127724,2.379324547,1.4533445,0.125309982,0.598021296,0.127554035,11.85750831,0.147070954,0.616360144,1.256150165,1.15420867,20.58225632,4.747986914,3.529560289,3.373862429,1.950761037,2.403458253,6.853939207,3.140161667,0.614666896,1.192350116,1.377862375,0.654280734,0.417186817,0.211950563,0,0.102353234,5.441047886,1.820990315,1.878324372,1.314682133,1.096074856,0.790865478,7.397703631,14.62259768,4.792440627,17.56838731,1.615243238,7.765950467,8.64128452,1.369867423,0.08777891,0.526420001,0.716257824,0,0,9.252919828,0,3.450377351,3.263602507,0.127554035,8.960455468,0.229498118,0.229498118,0.662940205,0.662940205
0DC8CC570066D64F02FAA820D3E837894DA9FE441C286B6B3D66BF04B0D88F48,1,1,76.24527965,24.79658205,10.71842741,4.115594018,0.881833048,3.594278142,1.561776073,1.187934404,10.15181093,7.330858385,13.33253422,8.246346627,17.5714583,16.25181095,2.00594504,17.17670373,10.06403829,3.937003946,2.775640655,1.053311426,1.903262987,3.786325303,2.733823414,1.044630791,0.192466451,0.143732664,0.380880584,12.33882965,2.088476898,0.286693924,1.643560524,1.953059026,18.38495079,2.742618274,3.402246023,2.205000134,3.958032883,1.627751119,6.767305907,2.470123565,0.899468295,0.985489463,0.577619639,1.045538415,0.38181613,0.39775332,0,0.315223931,5.702027322,2.317028477,1.434833161,1.862925224,0.877276408,0.519163476,6.004480942,14.31933008,3.179992417,13.94874227,1.87881628,5.669985444,6.680047236,1.359160511,0.624210865,0.636296471,0.153880618,0.068855349,0.093523302,12.21909047,0,5.686087911,5.448988766,0.086624174,11.55778258,0.242495722,0.242495722,0.590854479,0.590854479
122D4E034E5A8A656890B9EE6EC66EC29E17270E072355B6A9370553A937EC08,1,1,80.36505026,26.93996689,12.9993255,7.832988816,0.921308512,1.929343589,1.381570423,1.611382767,11.22610269,6.384303649,15.86206178,9.312129623,19.11114042,13.12202525,3.408159224,17.87016537,9.009058295,3.860840611,1.49832205,0.665408969,2.404167147,3.495402746,2.651174772,0.844227974,0.247592088,0.175411612,0.348856394,9.012447436,0.272549425,1.058307552,1.425150673,1.031176613,18.47288287,3.772588695,2.442689762,2.677923671,2.114369514,2.336295257,6.549772709,2.626031749,0.505742298,1.274758836,0.82596237,0.601972874,0.370985553,0.168789868,0,0.062197454,4.374984764,2.695160319,0.612089789,1.323121943,0.473802231,0.108449396,6.923726345,14.68782437,4.19860106,15.23264219,1.77035623,7.41297588,6.677337412,0.51554606,0.162437317,0.730179979,0.17886412,0,0.039913331,11.43530629,0,1.454701941,1.466733847,0.306049222,11.03935147,0.120950507,0.120950507,0.62716296,0.62716296
15E8268EC63E6259823DD8197053C038C2771FB63F33B7904B2F7AE31B6EBB4B,1,1,79.71890203,25.72652519,12.11419687,6.779739273,0.372937497,2.368282011,2.20448552,1.63172737,10.62843216,7.25065764,13.23180352,9.745270359,20.65725844,13.3752917,4.311577192,19.16851148,10.95914664,4.765011937,1.704070667,1.315379108,3.200097581,3.075558665,2.224840669,0.853517548,0.053412797,0.224639735,0.256699676,6.003410052,0.099571981,0.214458445,1.753125075,1.153693943,21.08300679,3.244840893,3.214027419,2.499718149,2.972139004,2.046386717,8.232758487,1.82490079,0.685642445,0.783322434,0.29879444,0.889031571,0.46443523,0.173715038,0,0.25096376,3.631484121,0.704701819,1.358942812,1.289767777,0.778085516,0.411450053,6.752327153,15.72847066,5.137944905,15.79181465,1.692740629,6.836964276,8.506620509,1.423143949,0.459069081,0.547876123,0.171110461,0,0,13.7398302,0,3.198259078,2.677138211,0.168780119,13.17749671,0.064677028,0.064677028,0.809463932,0.809463932
1939C0F59993B820C65B0D6F906AEB18D41426076C38337ADF69C2075F7A2D95,1,1,77.96674305,24.50698864,11.66535432,6.925464978,0.662305466,1.580991097,2.378990619,1.067262244,10.32291849,5.557561933,12.41794223,8.616015103,21.2548469,18.41394433,1.647709656,18.11184223,10.17459908,4.392759902,1.464456865,1.128176788,2.172630817,4.858406503,3.465897595,1.44059671,0.824323075,0.440579723,0.114561961,7.90773381,0.398993581,0.361609123,2.116102618,0.821958795,19.56502058,3.870231931,3.280030574,1.896957634,3.047236777,1.534537142,6.61364008,2.584221448,1.00894564,0.393842308,1.246462249,0.364591031,0.235533781,0.042177483,0,0.064417002,4.393911565,1.586024575,1.366619771,1.138759741,1.133614471,0.514745991,8.207125431,14.18720031,4.514279702,13.76418197,1.70323898,5.02705593,7.953587607,1.034445668,0.274592172,0.339264313,0.404520697,0,0,16.07809334,0,6.253419783,6.232152438,0.361609123,15.31793213,0.101056906,0.101056906,0.690792975,0.690792975
1AB9C8F2C85B96DA9AE07E33334A56E16A57F7E23F77B7E95F7C71180B846FCE,1,1,79.56353329,26.53210502,12.07496003,3.74739664,0.654517861,3.129685928,4.319029535,2.921505648,11.5542432,6.976888617,14.82410308,7.991326645,19.91373391,16.43662157,1.823330314,17.96588346,9.520491252,4.595841389,1.99379099,1.218728879,3.167155643,3.601245486,2.062190662,1.527837867,0.31399349,0.65390408,0.2170496,13.55765114,0.760165072,0.37698677,4.214225764,1.127079385,21.33596479,3.981619564,2.678073933,2.617245123,3.619474613,1.619301306,7.686036966,2.184137173,0.270891035,0.891735563,0.870290001,0.666008577,0.181947379,0.190148317,0.016339869,0.277573012,4.548882329,1.937125482,1.075182639,1.574293027,0.488751567,0.424091032,7.044643679,14.77733423,4.352001265,14.2177866,1.478839406,6.419210715,6.594383585,0.846954947,0.259610178,0.56117907,0.696571627,0,0,11.89545281,0,4.227666102,3.870651709,0.06673131,11.39093494,0.197855142,0.197855142,0.646026865,0.646026865
1D840868F91C014E4B3A8674C0F74067D43705C1AAC57C804CE20A9ABF00DD25,1,1,75.26571897,25.89166297,8.961049226,4.240879611,1.106676283,2.785163435,0.471239232,0.600347396,13.29494293,10.02658214,13.68477963,8.79312895,14.60796184,14.38089095,2.080134266,19.66635149,9.723136427,5.704799206,3.314971243,0.964634105,1.996595367,3.908423662,2.596585975,1.263474297,0.358678649,0.453846317,0.021724962,8.93875131,0.134695252,0.297343968,0.470580411,0.637191699,20.71860788,4.80162154,3.042836232,2.846541783,2.521567623,2.538836507,7.301847307,3.439451657,0.562101652,1.173822465,1.722207845,0.659575482,0.400949447,0.192068081,0,0.066557954,5.694490788,2.302902087,1.497733166,1.167045642,0.757119558,0.592901261,7.565527817,15.12349503,5.654620634,15.68927019,2.913074218,5.807392807,7.760912803,1.788158093,0.300348609,0.109900224,0.022449209,0,0,8.738000131,0,2.754180726,3.266901333,0.096394692,8.030021157,0.331241369,0.331241369,0.798104838,0.798104838
1E7AF18271EBA310B5F2DEEA783EC39C392249B709C0B5BEA444F576A03A6943,1,1,78.83054312,26.4864001,11.79492452,6.904857892,1.617020737,0.840862315,2.037381137,1.705184753,11.47036228,6.720665377,14.89175289,9.77688469,19.4951449,14.22142113,2.900993485,19.10317083,10.80606239,5.318140386,1.741994873,0.776701786,2.415151865,4.007426477,2.676247874,1.309422129,0.553714148,0.173026579,0.434843611,8.898929461,0.30210226,0.113311149,1.491965994,1.11643863,21.67415255,3.86927923,3.126560489,2.685753687,3.184904384,2.565758527,7.708665028,1.92691473,0.35851141,0.895227242,0.699765259,0.489218996,0.152524086,0.351830845,0,0.080225135,5.719516669,2.499183036,1.234868389,1.449027065,0.820786343,0.542586865,6.666268609,16.13782473,5.259114702,16.12005906,1.922867901,6.2166015,8.727255469,2.066379971,0.249229741,0.425452675,0.318560364,0,0.01129178,9.060751816,0,1.667245654,1.568406117,0.1098495,8.272892646,0.385434525,0.385434525,0.891371129,0.891371129
23FCB8C3A4ECCC206E9A60A25014C03A5A82D4832A858344A323CC42759F4C02,1,1,76.29497284,26.66907327,11.54768719,6.719291659,0.186991991,2.256188828,1.931971118,1.747334805,12.26251206,3.819221148,10.92914423,7.469991652,21.26946984,16.51895089,5.112850233,18.47757021,11.08821527,3.912563237,1.167868002,0.891104973,2.928917528,4.74346881,2.910016843,1.776038744,0.692221568,0.36905167,0.218381678,6.873060133,0.302614392,0.190681204,2.101314135,0.451364509,21.32973191,4.506419677,1.805020718,2.124662813,2.769017802,2.15978987,9.358278648,2.374291384,0.273813885,1.589362181,0.3360223,0.400756741,0,0.181416132,0,0.219340609,3.884078435,0.790510423,1.826450211,1.082787577,0.891566864,0.61838901,8.29681044,14.66340179,4.411410194,12.71630435,2.379345573,4.605645234,6.201599779,0.859963677,0.148141953,0.466235044,0.283257221,0,0,16.04959261,0,5.869303986,5.132944269,0.181416132,14.89231023,0.034551736,0.034551736,0.53426626,0.53426626
276EA2F60D02A83CCD3B56F8D545926D29B9408B9A5D50DF03A290CF77A262F7,1,1,78.38459635,27.68175231,14.65712659,8.525267018,0.524926203,3.461517083,1.883168656,1.668439534,10.32087088,6.300368354,11.69088131,9.707479885,19.47011519,15.268335,2.68795365,19.03748435,10.4379638,5.392527395,2.011759519,1.386587204,2.746581048,3.78841631,2.479469094,1.220231889,0.223767855,0.188018213,0.319810727,10.46142298,0.805814093,0.196886627,2.280352164,0.444247239,22.1957025,4.44747393,3.470080063,2.523948552,3.712181607,1.430800888,7.622625705,2.645169938,0.465174191,1.201330846,0.932534434,0.727377924,0.311249475,0.270901829,0,0.092260936,4.34511025,1.339115246,0.913607739,1.520208309,0.60641505,0.461446704,5.620975897,17.0639904,4.524515625,12.404718,1.179319752,5.045227834,6.521954582,0.579875273,0.14522662,0.471959383,0.271953087,0.170802171,0.052965684,10.62786126,0,3.33474194,3.041997608,0.084630083,9.310435696,0.067110851,0.067110851,0.846740117,0.846740117
2873C7D4825630FEFF1D4AAB4C8AE4F466678EBAE493AA148C18CF6A706418D5,1,1,79.33386814,28.00152029,14.37481453,7.374238692,0.802761673,3.688878235,2.01078294,0.751851844,10.63090084,7.438803363,12.08160298,11.44762231,16.81582248,12.81426346,3.315378887,22.09204945,11.4491226,5.558487412,2.098497269,0.577491372,3.169544143,3.979841253,2.840789015,1.084333564,0.087992425,0.169086763,0.150338392,10.90624962,1.270095933,0.451208234,1.1510594,3.072782595,21.58624787,3.575072621,3.378261167,3.184622383,4.184994132,2.137653496,6.866709582,2.511945961,0.147768537,1.114967815,1.180236855,0.588359772,0.158688985,0.297939757,0,0.131726297,6.406494659,2.330208537,1.834079502,2.011669824,1.123294944,0.715389065,5.365495325,19.28699557,4.128456635,13.91698819,2.132339395,4.575699588,7.674071223,1.015277868,0.824508696,0.442419169,0.814745989,0.100803851,0.303895064,9.940167219,0.030107291,2.591203864,2.039844996,0.137526966,9.293661977,0.115603162,0.115603162,0.795731616,0.795731616
2C01320BE0545CA401DE18B210282D189BEE0CA356C31DF5EEAC5160E878FE30,1,1,79.6308668,25.5485479,14.0215149,9.038640397,0.736128009,1.702307538,2.24190734,1.05536106,8.710748335,5.658477429,11.91321327,11.06938165,20.28808258,16.69625564,2.441519929,19.95440429,9.985489483,4.140039829,2.182599048,0.604064162,2.204950177,4.365312674,2.72465568,1.616287883,0.60399774,0.359082279,0.415805711,9.64788479,0.632052015,0.195662377,1.658101579,1.874936692,21.93532335,4.270262816,3.950982495,2.638968491,3.465699833,2.137102534,7.254254437,2.845177291,0.318636296,1.627275147,1.011492838,0.339269045,0.161701592,0.163972167,0,0,4.409577328,1.409731272,1.252634536,1.606660064,0.751752915,0.448862341,8.647499151,15.17616139,4.338731673,11.29571949,1.268990487,3.790380465,6.582571913,0.455568418,0.044523598,0.122613658,0.17099912,0,0,14.09178183,0.136136968,4.406678286,4.81957653,0.447723795,13.60397613,0.087497271,0.087497271,0.5164495,0.5164495
2C2051869BE8881286A1B5B084BD4AD5132FB11EAED630629572D021A1E15E7A,1,1,77.20478049,22.86785694,11.24880619,8.04308382,0.302064363,2.172114179,0.512651377,0.202580925,9.311738057,8.801835392,13.04610861,8.837901356,16.97027591,16.32971846,2.291135189,19.23932354,9.923885897,4.721270216,1.352559916,0.954729734,2.744564559,5.261006835,3.784224488,1.482226019,0.237737881,0.420052019,0.542871394,6.692537069,0.158675721,0.404723933,0.161135301,1.234717864,17.83734085,2.782617427,3.695337409,2.037824728,2.253055306,1.858446869,6.280231717,2.524228085,0.339974491,1.460854361,0.723959527,0.483780857,0.218317661,0.11006516,0,0.155398037,4.86156812,0.950736486,1.986765271,1.337313792,1.703142122,0.472381032,9.354318442,14.04206426,3.724144528,14.53886477,1.902122561,5.075260182,8.116318569,1.735335356,0.916396646,0.18257195,0.236919776,0,0,14.78303853,0.158675721,5.316222685,5.200457613,0.334859831,14.20504436,0.038689373,0.038689373,0.414183596,0.414183596
2C4F244962A9079DC73E967F3A273DC7DC71F3B619C71E8D6D71CAAFAEAFE2FF,1,1,76.35446812,25.66981881,8.589224448,3.838817362,1.621778394,1.746809607,0.912282078,0.301075914,14.07727534,8.730201263,13.48241915,9.758489566,15.6730475,13.25018683,2.143008234,18.79921117,11.99606056,5.750213928,1.585629474,1.631569378,3.038916475,4.624685876,3.524147284,1.039697885,0.351767911,0.17966568,0.164421455,10.08851859,0.147206073,0.238376178,0.359786411,1.687491275,17.99463522,2.1238114,2.044641074,2.616324216,4.065330816,2.714090091,5.784896542,2.781060542,0.239871111,1.584134442,0.892680095,0.576057745,0.322555741,0.21072311,0,0.112813129,6.16846879,2.713846448,1.676916644,2.000047888,0.971126388,0.504764948,7.883593462,14.02176742,3.366249407,16.96612124,1.987067784,6.638811651,8.858275351,1.540850194,0.542372161,0.19237052,0.449866188,0.059409302,0,9.425889522,0,3.745519345,3.245182051,0.091966234,8.54600925,0.465236683,0.465236683,0.453637069,0.453637069
2C6A86AA3135D77B5B04E965BB7A752D0F6ECD0CCA0636369D83092E4E2723FA,1,1,78.06219486,27.85015218,11.46675922,4.74872502,1.576657466,2.172031206,2.710852033,1.86769884,12.91271867,7.102747172,10.90278195,9.859315303,19.65574599,16.1758213,2.623759222,19.09877136,9.078421612,4.731431423,1.556233005,0.9385801,2.491391917,3.161342563,2.55279035,0.57576816,0.186515343,0.088493022,0.17726338,12.1485846,0.661693913,0.361321722,2.748756923,1.514628591,19.78551956,3.151040948,3.319343694,2.005827138,2.361423617,2.031954691,8.113462192,2.438146291,0.418558048,1.349405005,0.604394756,0.665523817,0.194152628,0.200531842,0.022009464,0.313234072,5.517332264,2.631081766,1.278051707,1.572412739,0.920565265,0.19042722,8.492118774,14.98188221,4.97864971,13.81893041,2.416523682,4.80587503,6.907406451,1.050270036,1.271176136,0.126220082,0.163535459,0,0,11.2668778,0.022009464,3.863239574,3.380848764,0.055137452,10.49192611,0.34656861,0.34656861,0.585047038,0.585047038
2E17F5EA4647456FFAE6F81B119890EB38E5B8B00AA990EF540882CDEEB6C6E4,1,1,78.17581291,26.87808189,11.84325498,8.49745705,0.387406604,1.218863871,1.641841794,1.11215373,11.90072124,5.568761495,10.81355611,8.937436008,20.58174502,17.50074165,2.891362177,18.93940993,11.38016763,6.084901722,1.617270175,1.02469636,2.262364305,4.201990955,2.961297683,1.226477227,0.448258911,0.266428058,0.159629746,7.784963837,0.422849313,0,1.511768228,0.640656218,25.08867508,5.907846318,4.789533875,1.62311402,3.512788452,1.735749883,9.261297031,1.60276748,0.288238176,0.424311961,0.925570947,0.304368032,0.024768824,0.09497446,0,0.179016166,4.903518374,1.428901352,1.64123056,1.68317814,1.212281366,0.562496763,11.17730664,12.26648198,5.178133958,14.36873579,1.382736786,5.733200157,7.736893365,1.156436642,0.04089868,0.079070782,0.257925252,0,0,11.47341393,0,3.668714992,3.910971395,0.258174146,11.12337695,0.052288921,0.052288921,0.47374317,0.47374317
2F32DF6DC1229DBE0C836FE328C3C48EF0E74C9B76728A2970F3D5FEA6A8F16C,1,1,71.21493338,22.87417812,10.69674864,6.312991232,1.644848612,0.419393941,1.489736635,1.621000925,6.916017906,6.490154429,12.37703164,8.266524334,16.28975532,14.21257409,1.945365066,17.18964503,7.680727752,2.986507336,1.883946437,1.239682149,3.055618288,3.282744824,2.368501836,0.842724422,0.247397871,0.31784081,0.245080518,9.587143167,0.811295653,0.535488824,1.718722898,0.596689361,16.95793365,3.576599137,2.820440096,1.860279095,2.426435468,1.74460937,4.589947344,2.600945732,0.825843784,0.843417882,0.951914818,0.567879977,0.068438985,0.0462217,0,0.453270019,7.029038937,3.254660393,1.552687197,1.954795542,0.921433433,0.12804895,7.940345857,13.52897257,3.219231772,13.1463209,1.660542843,5.1801437,6.716007182,1.432366288,0.36511214,0.362602115,0.265380878,0,0,20.51469953,0,6.595916654,4.229860862,4.034421937,19.73389145,0.357175503,0.357175503,0.449761253,0.449761253
